voter,rawScore
0x32b856e84a5a406035b3a5a6801a1411abd3d30e,18.04
0x0d20dea491abfb7e374877c6e9629161d3ae4ef4,49.09
0x39978cc40e2d1d7e127050bdfffbb0dfcfaebad0,38.7
0x7e07beea829a859345a1e59074264e468db2cf64,0.0
0x111087cc50bc7726694fc7b5267593cecddeb2b7,24.71
0x8298a996a00835eedcc75763038b731fe617fd0d,30.45
0xaf8324ab53229651e4c8dea252a554aaca6f9577,31.69
0xfe3fd57379b65ba4b0fe1e481e07e969153acae1,39.8
0x5f071f2ce06084811be5b2ef2e9d2773f53d32cb,26.38
0x3d2f7088c218a3c182a3cb6d251e70d4ef611b88,35.97
0x528bdb07e14e0d7dd641524393aa1f4f815c2e0c,23.46
0xd3e458fac5b38158e39331d67f08e04a36647ef9,22.86
0x90713032554b18cc4801d6a703bec02796cb883b,33.28
0x0515b7819a045aeb797e984acb0d05cdafa98d35,25.23
0x77cf3c8107c68c0fc9e0c7d60547205edc026cd9,30.55
0x723aadf9329a770c8a77f205eaacc879b6e83f55,31.7
0xfdf218707be72d557ff4c010c333ff24c8608f0c,10.11
0xdcc0c8bdb2c779232545ea3825dcb58fc6f616df,21.9
0x573aaafce41839cef3e6d5b9ad727db44bce8ba9,16.79
0x8eef779818afa953b0652e45438423ebe089f55a,41.81
0x930bb3e6e9e0094e6adc587ce63fad5c3856e59f,21.58
0xd073a15d57f958f8098ac87e421a2c9983885ac8,25.16
0x9e84df0eed2c9661c49ace1c689c5d5c3c2150d2,24.39
0xaca60b2e00bdcfe4017768d685d0f6dbe8b87e69,29.61
0xb5e2b8f44e9f1ae0b23de64cd4579f1ce9fffa7c,14.6
0x128725837023702621ce42f6cca38057228700cf,20.15
0x6ddc7aff1c06505fc8aaa43b737b5fdf41911dc6,18.36
0x04743c2abf73ebf009c03dd7e44beede62abdb01,33.13
0x8c36993b0a4b853e99dbdf342d04639c471f787f,26.69
0x73a1d547a12a03fb5ae816bf4a8e6d90d4c02d2a,26.06
0x2e2f379919a0b352bdabb3c25e86fc60af81e9db,33.07
0x976cf1186189d3b318742a98707f06a0a98c1d69,29.73
0x5f660ad60c5e31f2d22311073af977fd5051b1f7,17.94
0xf5e962c4df3c870266aeab048335184ee0d9ad66,44.83
0xe06f8d2321aaa559bfcfea9f6aa5ba0bdb8b857d,23.05
0x503d7d0d3b7a0feec6b3e8720e29812170d94964,29.4
0x6f3c0a91dbbdaaeb721678daf3d89fc071d790d8,21.06
0x04aecac5a8077202d7255415028e1f6280087b70,23.53
0xf782f0bf9b741fde0e7c7da4f71c7e33554f8397,34.43
0xef629261993a1ee4f6f64f651820cb3f44a58ba9,30.34
0xbe278527d392ebb1cbe4818b95d984ff0a773d73,44.31
0x40eb1b27e917371a9b8a2af5e83a5a5e8071f7be,18.56
0x3f891848a2f4325a6ccb29c029d3560f418a9a8d,15.74
0x712054225ac08595422b0bee4c386bd420f7e166,28.36
0x799854c1b15ce300eeb1c88d0dd40d33bf9ccc31,16.02
0x48ea713927568e388f8e6fe1a976717319efb9bb,23.15
0x9bb9b1fc128ca59a722f8d4fdf8faca7d779adbe,25.75
0x20e7de28f3e50a801f31037e7ac549c00945a460,20.74
0xb0d9791bc4fb96a5efd342fe7637dba42bd1c33a,18.9
0xa813377976fea9ddded26b4004c5352f23a549f1,21.17
0xf1ddee8315e66660d9cff3beaea349397190ff62,36.09
0x408b69afa07b31db0fdf956b566385953f17a260,26.82
0xd6cbe50054c9a9e3eed385dd2ba094f7e8018f34,27.07
0x1122c7a6845fa7c0927d23d676719155d339aadd,21.58
0xc63146cd5330ae8bb87eb912e77e57bf4b9c88ce,24.29
0xe1ec2cc785456b75f25febe441786abd71a9772f,22.69
0x5423c38c544104ae3d44d355de685b6865db57a0,27.55
0x40dc43631bc8adb37d449e563e6e4b70443d61eb,31.48
0x905bf150cf2c0e041d231f8135b553bd93431275,15.12
0xd3fa30648898f275826483f25760dc9d90314101,18.84
0xa6473cce13f11614745e6bf9cad704646616a9b8,37.04
0x4eaf0397a12d5e0937be107632e4879225d63b77,18.14
0x0dd1de9d02631dad98b5c8b3110dba4b5b67a3fb,21.8
0x2442dec8c1b253e6c389214256350201c92f2b76,21.68
0xd0181cab0f13474ce327898fcc8dc09ea39d92d2,17.31
0x9edcec146a0f5e0afb8e9d0b91c7fd1505b5f58b,26.91
0xd0aec4b706b8f3a349c2d48bdccc6b9c2fd647c9,16.57
0xa77797a13930864d35cd7c53d0830aa775bb181b,28.58
0xfe5368f6add059ac2bb3f54919b787ea46a68568,15.95
0x915628728ef96a9af839ef35c46813334c7967fb,40.34
0xd2ba67bddbaceab5bf00aa7912a609204a42f313,20.19
0x9677e256755e1718e7e455b3bf9bce84c6db6b2e,33.78
0xf3cd3c07dfba501e801a478189351b17b4f8dbcb,15.33
0x2b3103353933c6968e2e960fd79d9188b747911a,29.32
0x36f679ca96098becd7c67bda8042d3c32bbe789e,31.7
0x9327d668b6428c66ef9d52432531afb4cd0ce83f,26.59
0x69821779a55d799df2ede5d97199fe7c88b8c5c8,38.78
0x7d63b2ffff814a405663551399f4a94ea42c24b0,26.59
0xa059924c9eb2ea5899586d47ef507def5639aa83,24.6
0x69bcd9550890b1ff4b6e50b696750f2122611c2e,27.84
0x3f769c3666342f642b0fb3de045ea57b2709cc6b,35.03
0x336d94511324c75654ba41189f45a72d1ba27558,20.13
0xfa2740d9e5462b4ffe05d15c3d168c99fbcf76f2,22.96
0x0cfb21f762c57e0bd566f2918604b8e305cbb305,19.18
0xd12f7211071a20ce76bf9fb8e069036b6fb63c6a,35.25
0xff141bfc450c57ad84ebafbd09ffa94a268a7aae,35.35
0xb0ddea60ae36efa8c298b46ab342309fdffd66cf,15.95
0x9ad4b5a114628b4aed9be603670fb996b1792430,22.0
0x83a7ba76d83bd9546187469a80ce6e92baa44460,21.58
0xc67e0e424952d614d6c96baf543ddd6f6694a977,22.0
0xb17b3e7910af9d232cb683c083ef73c34521fc8a,36.69
0xdfbecc0b4aef80b96da27ab483feb0892472eac2,17.83
0x02f85421dc11dd6979a59a85e5f4dc261d34c9a5,24.92
0xe4310545e143b6e44aefa9a96f9aca44984cb1e0,27.01
0xefce60762558e113395d48b58e8567c556d36f23,36.59
0x36ed59d3b3125126b33aad4bd8c14af0bf54c252,21.38
0x63fdb65cca5a9e66b7f8d925758cb935281b0ad2,28.25
0x746bb7befd31d9052bb8eba7d5dd74c9acf54c6d,35.24
0xe52a291b177de546cd146fcb25f489378caea21f,31.8
0x5516fe91ffeaa9accccec561744655d98580cc1c,15.74
0x24804455569bd036796e7bd21ef15c57a313d85b,15.74
0x32eb3f27372abc7179786ee3458802acfeb371b2,26.59
0x1831505245bf607c99965749a663acae224ae5ab,
0xa844ebcb9a50b7d2015c22d476b50bbb5095a272,22.84
0x2fcda75f0038d54bd0f0d88d5db2a62ea298af36,38.47
0x44cdb4707367bef74d8ed8eb4c9fbfa0820a4191,35.28
0xa94f17fcea2bd48a5f859642b42be4aa6c4d468a,30.44
0x003d56d8220753ada8ecb25169f3ca031574d3c0,5.42
0x1aab5ad27515409cf96f8ee10c41e2fd8f0365dd,26.4
0x22ef68d1e65bfc9c3e2a3dcc2dbbcd14037f0a88,16.16
0x6271add46dcbb4b4ef5b32f18704bdd716bd9be9,
0x3f59e552ece06f3e02e637ef75f7a5df15f121a7,16.68
0x59e604a19276b66077de733228ea2bc7db5250cf,31.8
0x62d83634becac31649ccff86b29d22603975abdf,20.02
0x2b70891209cc41aa3bb608c3f9c3d64c2d284269,28.26
0x6cdacd9cd2d4a824bce5e91f4899c959f2693a9f,38.68
0xe498e919dc961700c8d0f4a507344467a49609fa,32.11
0x33dcf888af7e7246a7991e2198b5fc5e7eaf2bde,10.53
0xfbfb1702ee19a31de4005ab167331d47545eda2d,22.94
0x66ed7441465dacf123909ae15064a412c2ad2d08,22.83
0x23bc95f84bd43c1fcc2bc285fda4cb12f9aee2df,45.68
0x0418eae48e1ea7f45f8ad1213d3a7c509010a1f5,21.99
0x1a8069522109cc00aaa6701a29cc076f71a68c8b,27.02
0x649165b44a9ae50eaade055e9ecd88134c8ccd62,24.31
0xe77a8fb60de5f73c610997976e619e4d51d09c98,15.74
0x46ff24b3672f8600f4a6b8fcd70cb50f1fdcb782,24.31
0x4acf98e7b380313439d189c94febe7ccfb4ae745,23.05
0xf45b0ffa221f86f4724237d3d1e1bfaf33670877,25.14
0xa279169d570635b8c9d59aef9ed0d0e9ae6edf34,26.29
0xd2bd2d91ae8282db3ddc6a9ef78420d8a5d14a5c,24.72
0xcd86a860fda7870862ddf1bf4961ec3f920f7ce3,24.72
0x50b959f0efef675750bd3a95f8fa5a5ec70dd37b,36.94
0x76f34d1a4535241ec054b49d969bdb37f444eb38,31.59
0x76107ad6a0c2aefdc5c19ee047add3d72afb4984,24.94
0xf3de96dd26847d877960736e426e2d852b6765f4,
0xff994acc57744b8f35fa7ead0af0495426308416,15.45
0xa04f1b8756e4b581bdf9c2c77f12830a35ef409d,20.75
0x64d0e44735ee08abe8ec994274a4481a11042e53,17.62
0x7449fa242c70c2e902c1551e407dcf6818bc9e70,30.35
0xf115a3c46a71b36b9039122c5c454c26e84f2325,24.72
0xb4d2ef978e42f646cf7247326cd357f5005b830d,20.12
0x8266779f3c6def89533056bd30a896976248072f,23.06
0x7e3e7cc5044f84fd813fe3d283c6fadcf9c42c23,15.01
0xd0318eb9891807f04e881c9a7ed792ec69973463,19.18
0x09ad31043b0b939576d5206b064ca1807c4160fd,38.58
0xc2ebe69af64f56ad871706bf9349e8f9f8110860,17.51
0xd72e8c1154d40e06dc0c73a9c8b8000c108485a5,23.25
0x7d3bf2cb39f5ceeeca91ecc8201dc01616ad089f,38.36
0x0caec558c156597bcae650201f787871aea1eaba,15.74
0xf69d32ae6eda4d105885a314ab2c0a63905e163c,33.16
0x7282acf11df03d1a0c51e1d515751b019a3bba7e,15.24
0x61156339df67fb127d67a8c0c0a73856a4b0bf84,26.69
0xb7d56542fde344149bd403bd6fe92fd9e9b06b99,19.4
0xf817a1e2b11fb30abad06a828940a49b5bd052d4,33.28
0xf3ef9a453588de9ea2f362067db8a529870573d6,22.54
0x4f1ece446a1644aa5d1343a3f7d2cc47fa4e9ab5,25.24
0x1a008ebd7c07da5109f295a0106ae03e4f3c5d65,32.73
0x3e7dc5c9d4d919c56b14f337514743e85a71ad1a,28.28
0x59a07d0731ae2b58758cdf5f5de1fd2fc3ae7f58,21.06
0x9b3d0f4f7ee30815aeae9feb92a64bae5da37aba,25.26
0x281caa39d1877057f29ba185a7bdc9b66edaff87,27.03
0x256c41d22fe0cbba38764f32e8bfdfca85ee3b55,36.7
0x5d346f55df93d578b207adec5cb820f15ec708d3,21.38
0xd2b4ad96ff7a5a908054f92799d34b4c0733443c,20.95
0xbf4e112f41288206501c2fbf48421f9c4ed06ddf,15.74
0x4109266acac7bc28c754884920b059e016ddaf41,30.24
0x31b48d410003ab480bd66398f6e0712c55e11587,38.47
0xd627675cfa739a63e818f1c70f99431d3088f6c6,21.58
0xeb2233cd369c789f6cd53c5c80a913b0d3b6bc58,24.94
0x71f05a99e85c7ffb236c21e41e8324f8c733bb38,25.26
0x98864eca917c45d128e14f9fa1a5c02ba8b20b33,17.94
0x7075f5b527a8786799ab8165f4780e27bc4844c2,32.02
0xcf8cf5df28db4f4e8376c90d8cebd5f7a4f73620,39.22
0x6fe0dd81a09e23430391d76320731a3cb6f1d8cf,19.08
0xabb66648aba46e17279b58b443faca6b447e19ed,31.04
0x0cbc38c78ea2d8132f77b39d3dd9c98abc0d3841,17.83
0xf54a4f5aefdae408d16ad18dda774cb301317382,15.01
0x82fefda5eb48d65862ad79e005196eec78248155,27.12
0x843837c6d1d92bead742fb78073d11c4ee89bf02,19.5
0x03b4c1c02b8316a5989eeafba37e812d43dbc4b0,42.84
0xfb31d2490ab30a584096cc28f35bccf0085f4e78,19.91
0xde5a83fdcd07800e5f165486c34edb1525d40e44,35.24
0xb85b6701fe3f6bb3f976ea2d42a0aabd94f1688a,19.39
0xcf4228a8c37c277c91930260adc3799409c7c1d1,27.91
0xe9c04a03353d44046509c3b700cfa43cb114057b,20.57
0x4e69dc6e731cf4e9d9cf27b091bebfd8563e0d2e,17.31
0xc2f8de2c509c6d9c8430af6925481955f47df022,19.18
0xa91194363b0a498e9d8602a866c473cb7bc9467d,45.45
0xd508c555c8349ae273c1da1fad738e9b66950d4b,42.43
0x33f6ee932cea603fafd6854827259be172c91da4,58.65
0x235dcc40078ae6aede7766000f38a962a83bcb13,17.72
0x4e1b859149bbc9a743d5478e447d96b4c679aaee,15.64
0x360b74a47f58405bdecf33811b1f2ca37dc66320,35.34
0x4c4967fdd12f5285e9c4f8d997202dfabe241757,39.63
0x643ba8b60b943fca1222de5c10c8ebde27edbf3d,22.0
0x7dc2c718c710fdd7a93059e977d0fdde962bf818,19.81
0xbfe30abdec1c649ac8b7fc4b79d7c844722430d8,24.92
0x5f1bf06ba6aeb4396f04745121f6c420bfa2a588,15.54
0xc2e6b265cb965ded721566f0f9eb5ab1a6162a21,50.37
0x11c0f196e606916cb18211e0750924a2a6ea4917,16.06
0x7db833c990185169e2f54228e380c2127ee85464,24.92
0x15fecfa8fa295ad7383d84d172dbe51792fa95bb,20.85
0x27c181ab22f759b7d17d7b5cc216bce728b4e5c3,28.78
0x4b51dd32c6516677f026b1c2f58481756c83c999,15.54
0xd69bb3402f7fb5ee221c72424c415d337fb8942e,30.24
0x6df6752b8118946bf7e41e66cb4f6d1cb5917ac4,27.01
0xbb50690db3897ca5b1f63cff6e0c061b93f9bfbd,19.39
0xfa9d5db5e803c09327ddf7d28102cb6790e9f4e9,21.06
0x90e843d30a8996b4f878fbd2833f0f461f304938,18.04
0xa591d576f65b8311462049de4ea8f9b9219ac844,22.42
0x2df3bf7bb8ab2685911f3d500a693044f8d5706a,21.9
0x70828df613df170ed2924450ac1107814b31f479,26.49
0xf2bae987a35393f4ae92058fc723d6e4bf9caeb9,19.71
0x510b7bd945e8014e27a2c61deb91517d353d02be,16.9
0xacd9df088a295e28345be9885a18ffb0bb50ab01,16.16
0x864619ebe8584e85943c303b4aeedf0a94903308,19.71
0x9669b6b8c11202778cd7025afce28eb02c0bff0c,15.64
0x586634c272dfa3894ee9b99836541dee35660f34,45.05
0x2b8e71cccabeadc11a4cfff2305c8a8a0342672b,25.12
0xb5ee030c71e76c3e03b2a8d425dbb9b395037c82,42.88
0x6f745bb328a35d81a021c3d38cecd381852aeaf1,30.24
0x6648d39dd323adc816cadcada011d2c497c5257b,25.34
0xf100022d0812a8cee4382511f53691601c3ce91b,36.91
0xf498d3814976b2035ec805847b3af701099f6b7b,22.52
0xcb21c4916c52271f27b13b026d32247798b7da70,23.35
0x97624bf35d1f169c6b9a2fe871b163b2005440aa,16.68
0xf188ccdd5107fc2c04ede0ec04afbbf45dae275d,30.24
0xe3599dacd7506187556925488340262ea55456d2,33.37
0xecfedf23f06126445967b1d8fe8599c65bd2f694,26.82
0x639ca1fa0deb0b1d7c2b2c282756f4dea2f39e8c,15.75
0x3ae5edbdd1342ce6acaa48342792315d52e7b067,33.78
0x79427367e9be16353336d230de3031d489b1b3c3,16.67
0xd74d04fc3420110e752939cb4b2e1689fe6ccfb2,15.22
0xff715d5f7070cbd6d83e5613b6d97214b8940a80,23.57
0x27211186a6aca2c1371ea8b3deb528659a118081,22.63
0xae97b142fd5f777aa1ccfd77d25c9be1902c465f,28.36
0x111ae4d8db445c46b4c342abbbb508519275d3c3,37.02
0x98b69d0b81fb1966ebe0af76789425706e5afe7b,17.41
0x24902fc7a499784a48aa8737a3162bf1171b716f,37.01
0x627980be8b7f28f122abab7b1427a8f008f4894d,
0x470d235ca1caff614abee02d98ac3aa89a6758bd,27.73
0xc92239c733075027526b0db6f4e37e599f656d09,26.9
0x10f9ec8e7967ba8c391830374ad6ee51de6c3ca3,24.61
0xc0dd880193e4d219c30d69d0806ce2720a77b231,26.58
0x74389bca806df4276c0f1927fda45154e4556922,33.15
0x9239371e462f84ebeb3f2e03225525525aebe477,18.14
0xe91a46fd0c06364f132d714e7a8b7f1d2ce0b198,8.76
0xb2ac004c0aecf4e205f96fdeaee799e5a8be4273,17.0
0x8838c33b539fb2c45dfef71fa1a31da1c0d59c68,15.12
0x66c7d364ca4dd5858336d1d55208a78ebac164a8,26.82
0xd2ef23ea827e80d88073496c568543570caefccf,20.02
0xc04a06af3987147ce995df5de03162aeeda246fa,15.85
0x21f778995e4a45c04caced4d2e4dc40eaddb3095,15.74
0x4066bebc057efa6eb1bf780307e24a270abf99a5,25.86
0x5677f5289ce1a248e1bc1dc112d54bd798308e35,22.42
0xd3ae31b669ab51391f9ba970773a414c0ae152af,36.92
0xe83b9a1b9056b21a01b85162e77ad76a42a1c64b,23.15
0xb1d9793cc51771b1c77a54ec25d0dfb63b8c973c,20.96
0xb3e087f6df5f7f0774fcb1695ee95487455608bc,17.31
0x0331969e189d63fbc31d771bb04ab44227d748d8,24.61
0x771a539ef123131423ce91bd887ff71e618ee2d9,15.02
0x99329a9d73f7136ee28e344bd85132eeafae3fdc,20.75
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,52.94
0x0974f3c2dbd7646a54fe12edfad256185269ee36,16.27
0x9d76fa4bb0f48859b4191aba546ecec5232a7f0d,23.46
0xe44db3e5a5a0cefb7d9005ef299d5a718b3bc841,15.02
0x22075fdfc80a1aa0c678be3ca2cd2cebf7e49b7d,17.83
0xa670ebdaaa258311a7c33a5bf795f07b97c83430,19.08
0xd7be533b0f3cf5a1dd8e938caf10e101b4f2fa67,16.16
0x285b196dfab5c9134cf9a7e8b74cfe9abe34c3f7,24.92
0x93a30f358ff3e49169c54749f71dc6d5eec6008b,21.58
0xbad979702a09841a7672fb6e3c12c3368dff2a19,22.52
0x2184f80e9dfdd832f7cfaf3cb01817a8bf6d8056,30.02
0x2446f1a75162f045d02f23d1d3b0f5a2c0f9a4cb,24.91
0x10e896279d01be2c9a07f023128206f6904aac44,24.71
0x71272c75f3c8999b41f09789a62445d7b1fb5a70,26.9
0x71eba17f7d02e686885cc6fdcd72d17fb7df33c6,28.88
0x1980d1cc95353cb1b6eab5a6dbb60e0def9e1622,16.06
0x14f9cccf8c63366d220956cbd7a2d17b998ccdcb,15.12
0x939fef762c9ba24d802a9def26e2ecf32212072c,16.57
0x1a33412f7b00b37b329c4055e81e77435abefc39,15.76
0xad9a89e66ba5c1af450a304829401cb5545b92bc,15.75
0x63155498a06d3f058ecd453c5a0d94fb3a11ea4c,20.74
0xdf1a7814373188f3f1575d4d1aca6851b24d6d8d,17.2
0xc1e5ed1c05b4200d22b68fd58355ed92dcacb3ee,17.83
0x88368603df5ddc48ef214980e69f5e457fed121b,19.18
0xdd79be03b90ce899c2ee2c2d7d304c6ba3571ef6,10.11
0x45661857e1edffdd345504b16f710eb67b50702d,25.34
0x45452d8508356dc9619f23eab6932b4aab1946e6,40.46
0xe1132c6699c4c373dc19fa5bb06c0871c46e4490,23.91
0x6db0d70c52b38fe480a37611718ed4a8b9e43f00,21.68
0xc4e66ab5fad47ec77b9ca68f9ea26aa4d5c78250,17.33
0x92a58adf0a0a180f9ab806dec93ff4a344cce5f5,16.58
0xceed9585854f12f81a0103861b83b995a64ad915,31.59
0x613de6647eb62f65656e2015f395a020f4d98af6,26.03
0x1b1d90ac8f9fd6a5864021b0b7de65803e841861,17.33
0xa3da7b05bf56a6b090f21b0513316851ddf839a8,17.21
0x189f1bd174634168d680a89a1ee62fc08124eff2,16.89
0x01327ca699949ca90b9dc330ea53ce299bf71795,28.7
0x8c56d14250af9e42e2ce995971c24a10fc18dcd6,15.85
0x219d4eb4b62972862a6b38d130427aa92eae1a69,22.94
0xc1aa19374710a0fc29d598eaeded4cd9d85b6b76,24.5
0x56e18cc03078cb5747f47bd54288046d7c5e826a,16.37
0x34c8b3ce130b4ddeebcc0b776482247f7400acb7,15.85
0x67f5e80150c05dd6c19ba2d05346f494f53e12d8,26.48
0x17e845e8f6b5bc93d9200c47e0a42ee0a9345acc,20.96
0x59da03e05a9baa78c2978b3b1374d849e2be3cab,44.96
0xf84cc4ed45f00c98e1739fd31f7533cafc249544,19.88
0x9e7af1111fcf410428864137d96ca4c97ec29ed4,26.71
0xc8dd81e7319339326b95fa16a43e19f4b295ac1e,31.8
0x66e6bcd7d7f87d6a3592bc3b3a4ebce9d2a5dc17,15.84
0x78b68c09de611b5bad844bff74cf7bfe15f30ad8,35.05
0x97049a93dc082ea43b53458144ae739b7a15bd6f,23.14
0x5c3943208a241dcbd11c515d7890f2d11a4f421b,21.2
0x01a1d2750b2c7aad954698c1e9596f5ccabdd265,38.47
0xb89b619e3f6c35019d4be83e92e99e809af8ecb3,37.12
0xff2ef6efe845551c9ab7b9ddb00128abddb59ad9,17.93
0x064f418394f09a47f744cfccfbc7b59915dcf2fb,37.02
0x460f68f0dad6527683c8b23ae0c4ff5818ea79c8,17.28
0xe35c594799ace3065fa05ad49ce821f70436198c,21.47
0xf4d49945511eadda7b500b87fdb642a8117625a9,33.99
0x472d1ac3536c9e9c79a979eec1f32ebdc51b0f34,24.81
0x30ce80cd7392eb66748858326a2aff6756c173ef,16.57
0xd4a1ad9f53721f8e4364114b8a074ce8e1132e3a,30.96
0x9b7ee85506ef305f625f895be4739c6c633a6293,15.95
0x5e2fb69e1e87ecda7c6ecdda7217f9990fd9149b,17.41
0x08eafda6638457c05c210df7bc7331ce01b8fa3a,40.48
0xdb700a3098874f025fc9bd42082f37aec073c1d3,15.74
0xf83f3fd6e65975e8490afb23b4de2d6ce2e76a2d,20.39
0x431b5ddb0ace97ebc3d936403ea25831bad832b6,41.8
0x978ee9c737b2e761d8f3d94efca4057bf655c1f2,38.81
0xa663473951a57fe34c0a8f4e3d869a29593cf5bc,36.59
0x6f62b316f561877828d432d6121a0e03d6d410c2,31.69
0xea3053e144e720eba39d9e66eca55a7623efcd81,19.29
0xc134f280c35dfd5ccd47ea1584e987ab64389fc6,40.35
0x1b9d4ed448a633ad8a8c3c292ee6664a6467cc08,15.52
0x5b85988f0032ee818f911ec969dd9c649caa0a14,15.55
0x70b20209c83ec8d01e3c7f2ec77bde7c40cdf2f6,57.01
0x4c894300dace47361f6d8c084f7295a2c26e094d,30.34
0xf719aa02d048a591b11a2df2befb311f0b6d035e,37.01
0xf4608d1dd61d0fbfe76aac5f9b7e21810b18c876,35.03
0xe55596f8378fa6896b0ed44191d37575c2c0208a,35.03
0xfca6735ca9b80732fbb5fa46fe501bf3bdb1f961,20.96
0x3d0d364a3c7eecbea4a26ba4b18de44385e2b941,38.5
0xd57db27e834b4de04511a30e5efee60617abd2fd,19.08
0x4c603bb0785b43336b9ab9b4a00d0f0b8dd301bd,31.62
0x4cd9c5e0123111965f68d3fc60cab4ee6847dec1,17.94
0x7e67fb41ef0806513cc31bef36a4599b01726965,26.91
0x3b6c3a56f2a8ccb75049dbd98b5be146bf3ca1c8,33.25
0x122cfd80478351106ed3a61b2a40e3de81ebbaa7,0.0
0x530c7903ab809628227878c7308c59340dfebcad,21.09
0x2d52d5dffd62920b5be424b60d40a02040942e04,20.23
0x41e260e8f07615418968c5fc7d10e277cf7eab56,27.01
0xdbc32f65ffd677c860a3573e8154f5d8a821b2af,18.98
0xebb8f70d40d62864eab334c66bb5b88ce558054f,34.3
0x20da165deb81dbb042fe4a9d4808399ef2477c5d,30.65
0x5c797bbeefc7aa6124ec07ea6a0c581d9cb48fa7,20.54
0x772df95faf49b63b5cec9ff95c4dd96f936967d5,15.64
0xc6505cea4d1b01228149ba6ce6c93f67cbab631a,21.8
0x16d9c697fb627e92044c538ba974d2287e356381,16.06
0x2ad316911bd2769bf6c79115bc18c7ba953e5cc5,20.13
0x4fe5d646e586a4192443261811e6f34dbf200bef,21.8
0x88dbfc20d2f2bc004d4dde1947deda4cd478dd0d,39.44
0xbedac8ffdddf63b317cc9ec064cd9ec12b5179dc,20.13
0x1d1ec8969bd49833b6512483a75c62fa98621e8b,23.25
0xd59515ed5d580246e82e90ed2673d78039ef8fc6,40.79
0x7e05382a7463bffd77fd09b44ed261dd72d74aa1,22.73
0xa03239b8c59df2c79665d8cfbf3a6c1a9b2e5668,34.51
0xa3b77339106be7284f7bf31c1e72ee921482a1e2,36.92
0xba181deb98afc2202202c9aebf26b18f46d70497,36.91
0x9752d7b6071aa763fe7208c7ffaa360f98280387,16.16
0xca432d0e2a7014679c3671597a6863892e511ebd,19.08
0xc0571b2cc9b21fefc1460851ab78550d06402bb6,18.04
0x1363ac24495bbbb632f8a9df92e30e642b662fd9,18.04
0xfe55ec2ff8ccafa7aa8cadea405c24041377c8b1,27.91
0x71891d3f22f80d2cd8e8697fc77cfb3166357217,17.62
0xd9d860a621535087e5dc4db775ad723630c34c75,17.51
0x406c00ac4b3d865931c66bcd3f8621c4230af7bb,22.1
0xdfd77a848618b3428c79790b5222b85c2adfcfe5,30.24
0xf225a18ac4256fde525874763cca60858a37e899,24.81
0x9aec956f40bba8c6467afd3aefccead44aca513a,23.06
0x83c23c573838fc52152956e0be7551c2800cee15,23.25
0x1de597caf08d335902774d3cd0412eaee12afcb6,18.87
0xb60278f7d9f0c03ed9035bfd7cf4d35f91fdb7e9,23.25
0x74f197c7f10f91e245a9730a8ee1c5e9362e318c,15.84
0x5a27d268e830655e908a0a2c3b24f572695af5e8,40.24
0xddb0766ff83a91980c0cc4b9137e089bd8385d7a,31.72
0x6198a21292308ce287eb9e36e273c1773c5ca888,21.82
0xbcb8b1f2765be1ebaf26204e204a7149814b5646,19.5
0x1ca656eb3b457a0e34c11b2ecf7e8159bece4cb6,32.55
0xc024559c710123b6caf5d225b56913aab339aad0,30.65
0x9264f91fede245ef41a87b1adccaad5d6bc1c4c4,15.43
0xf97421335a3928d03ab77ed680b507843d9bf334,32.32
0xddb4bfacf01bcc012b130717f9a7b0a8e9fc24c5,21.38
0x31912d1424c6f8b6abf4167515d9600d74b68cfb,24.29
0xd3e401814d1faa8ca0419ecccbfee93ac7b15b31,27.32
0xbd5bca8ab400bc114a7630494b85a4990a9ea2c4,25.86
0x29dccd941d6ea3c265df67102f0154be02ccab06,15.43
0x55ba9c90c37e3206570ac9dc872c0f053d155f77,49.31
0xc64bd5763db00fe121bafd9372f9b3632ab1bb77,31.48
0x8638808b98844e2b5bf7383caca50d6f4083edf8,16.26
0x57311305897f7b5792836d4ca8eb8b5318106ccb,17.41
0xb6f00a713153cbaf39fb0bfde52add5795a43c80,30.45
0x5f1609ea53e865f5896ed4e4219bb8e907204598,28.46
0x36dff6f792c4a142c528a1b31bab8aaeda219272,39.21
0x9e702ade7d608b689af5b6c156621607ef11ee22,20.65
0xf555bc86108e0c8a01be2d9404e989dfe72a96b0,23.35
0xdf7640b03e905ff8d244b73d380f62aeb17077a6,35.23
0x31f7c53ab31a7955d427fa1bb7a7b4f5fa324b58,21.58
0xdf2628d335991d5daeceaccf5440692c2c52ee02,30.88
0xaccd0545b066926a376a8b5a31ebf38df709e708,23.35
0x696d181a7961ee66c42f1ebeddc0b48b106c45ad,49.42
0x64b5f9dd6f23269b966a4c3717e150a6dd264851,42.02
0x905f75bee11182ff94b1e3e55aeab3f105f7f3ab,31.62
0x0f181f35df44c086e7b6158b9731eb24f866dec1,21.58
0xd83a5a8852049ca286f234b594d7f2b022565fc5,31.9
0x8a7c6b171dd5c2ac08162b7970fc2aa73035c963,15.84
0x850f78a5f46bf0cbe0244d8587b91902ff7e2e38,31.4
0x75929c8fb7ac39c925b7d80e5c4d5d87b093b18b,28.27
0x519e50d624fa85c16abea62fee7f5b233d913697,17.1
0x4d62c6b68267d511f8a65cf6098e675d64aa0eed,29.09
0xc6571c2fb66825f13b7751b1c334810d397618eb,54.33
